Date,Time,Run,Framework,Workload,Dataset,CPU Usage (%),CPU IO wait (%),CPU Idle (%),Memory Used (MB),Memory Used (%),Memory Cached (MB),IO Read/Write (tps),Execution Time (s)
2024-06-10,21:42:47,4.0,Mmap,OneStepNeighbor,ca-coauthors-dblp,1.83,0.25,97.91,6532.68,36.4,6249.7,208.0,0.09
2024-06-10,21:42:48,5.0,Mmap,OneStepNeighbor,ca-coauthors-dblp,1.5,0.0,98.5,6532.68,36.4,6249.68,72.0,0.08
2024-06-10,21:42:49,1.0,Mmap,TwoStepNeighbor,ca-coauthors-dblp,1.34,0.0,98.66,6532.68,36.4,6249.65,72.0,0.08
2024-06-10,21:42:51,2.0,Mmap,TwoStepNeighbor,ca-coauthors-dblp,1.83,0.0,98.17,6532.68,36.4,6249.68,72.0,0.08
2024-06-10,21:42:52,3.0,Mmap,TwoStepNeighbor,ca-coauthors-dblp,1.58,0.0,98.42,6532.68,36.4,6249.68,336.0,0.08
2024-06-10,21:42:53,4.0,Mmap,TwoStepNeighbor,ca-coauthors-dblp,1.33,0.08,98.58,6532.68,36.4,6249.68,232.0,0.07
2024-06-10,21:42:54,5.0,Mmap,TwoStepNeighbor,ca-coauthors-dblp,1.91,0.0,98.09,6532.68,36.4,6249.71,72.0,0.08
2024-06-10,21:42:55,1.0,Mmap,TwoStepNeighbor,ca-coauthors-dblp,1.42,0.0,98.58,6532.68,36.4,6249.71,72.0,0.08
2024-06-10,21:42:56,2.0,Mmap,TwoStepNeighbor,ca-coauthors-dblp,1.5,0.0,98.5,6532.68,36.4,6249.71,120.0,0.08
2024-06-10,21:42:57,3.0,Mmap,TwoStepNeighbor,ca-coauthors-dblp,1.42,0.0,98.58,6532.68,36.4,6249.71,96.0,0.08
2024-06-10,21:42:58,4.0,Mmap,TwoStepNeighbor,ca-coauthors-dblp,1.59,0.0,98.41,6532.68,36.4,6249.71,72.0,0.08
2024-06-10,21:43:00,5.0,Mmap,TwoStepNeighbor,ca-coauthors-dblp,1.92,0.0,98.08,6532.68,36.4,6249.71,72.0,0.08
2024-06-10,21:43:06,1.0,Mmap,binaryconversion,sorted-road-usa,7.68833,2.02,90.2933,7931.41,44.19,6253.0,48.0,6.5
2024-06-10,21:43:07,2.0,Mmap,binaryconversion,sorted-road-usa,1.75,0.0,98.25,6532.68,36.4,6039.16,72.0,0.07
2024-06-10,21:43:08,3.0,Mmap,binaryconversion,sorted-road-usa,1.59,0.67,97.74,6532.68,36.4,6039.16,24664.0,0.1
2024-06-10,21:43:09,4.0,Mmap,binaryconversion,sorted-road-usa,1.42,0.25,98.33,6532.68,36.4,6039.12,256.0,0.07
2024-06-10,21:43:11,5.0,Mmap,binaryconversion,sorted-road-usa,1.59,0.0,98.42,6532.68,36.4,6039.16,72.0,0.07
2024-06-10,21:43:12,1.0,Mmap,ConnectedComponent,sorted-road-usa,5.69,0.0,94.31,6532.68,36.4,6039.16,72.0,0.6
2024-06-10,21:43:14,2.0,Mmap,ConnectedComponent,sorted-road-usa,6.43,7.27,86.3,6532.68,36.4,6039.2,297544.0,0.62
2024-06-10,21:43:16,3.0,Mmap,ConnectedComponent,sorted-road-usa,5.93,0.33,93.73,6532.68,36.4,6039.23,296.0,0.6
2024-06-10,21:43:17,4.0,Mmap,ConnectedComponent,sorted-road-usa,6.09,0.0,93.91,6532.68,36.4,6039.23,72.0,0.6
2024-06-10,21:43:19,5.0,Mmap,ConnectedComponent,sorted-road-usa,6.16,0.17,93.67,6532.68,36.4,6039.23,72.0,0.63
0.41,,,,,,,,,,,,,
2024-06-10,21:43:21,2.0,Mmap,PageRank10,sorted-road-usa,,,,,,,,1.0
2024-06-10,21:43:23,3.0,Mmap,PageRank10,sorted-road-usa,43.11,0.0,56.89,6532.68,36.4,6153.69,72.0,0.83
2024-06-10,21:43:25,4.0,Mmap,PageRank10,sorted-road-usa,68.11,0.0,31.89,7084.67,39.47,6153.71,0.0,1.48
2024-06-10,21:43:26,5.0,Mmap,PageRank10,sorted-road-usa,66.25,0.08,33.67,7084.67,39.47,6153.71,168.0,1.14
2024-06-10,21:43:27,1.0,Mmap,PageRank20,sorted-road-usa,61.94,0.0,38.06,7084.67,39.47,6153.72,0.0,1.27
2024-06-10,21:43:29,2.0,Mmap,PageRank20,sorted-road-usa,62.71,0.0,37.29,7084.67,39.47,6153.72,0.0,1.28
2024-06-10,21:43:31,3.0,Mmap,PageRank20,sorted-road-usa,76.475,0.0,23.53,7084.67,39.47,6153.73,56.0,2.15
2024-06-10,21:43:33,4.0,Mmap,PageRank20,sorted-road-usa,66.58,0.08,33.33,7084.67,39.47,6153.73,168.0,1.92
2024-06-10,21:43:34,5.0,Mmap,PageRank20,sorted-road-usa,64.96,0.0,35.05,7084.67,39.47,6153.74,0.0,1.74
2024-06-10,21:43:37,1.0,Mmap,TriangleCounting,sorted-road-usa,10.725,0.0,89.275,6986.67,38.93,6153.74,0.0,2.59
2024-06-10,21:43:40,2.0,Mmap,TriangleCounting,sorted-road-usa,11.03,0.0,88.97,6986.67,38.93,6153.75,0.0,2.62
2024-06-10,21:43:42,3.0,Mmap,TriangleCounting,sorted-road-usa,10.65,0.0,89.345,6986.67,38.93,6153.75,0.0,2.69
2024-06-10,21:43:45,4.0,Mmap,TriangleCounting,sorted-road-usa,10.96,0.0,89.045,7022.96,39.13,6153.75,0.0,2.76
2024-06-10,21:43:48,5.0,Mmap,TriangleCounting,sorted-road-usa,11.015,0.0,88.985,7022.96,39.13,6153.75,0.0,2.67
2024-06-10,21:43:49,1.0,Mmap,OneStepNeighbor,sorted-road-usa,1.5,0.08,98.42,6532.68,36.4,6153.73,72.0,0.07
2024-06-10,21:43:50,2.0,Mmap,OneStepNeighbor,sorted-road-usa,1.83,3.34,94.82,6532.68,36.4,6153.74,109128.0,0.07
2024-06-10,21:43:51,3.0,Mmap,OneStepNeighbor,sorted-road-usa,2.09,8.93,88.98,6532.68,36.4,6153.74,276040.0,0.13
2024-06-10,21:43:53,4.0,Mmap,OneStepNeighbor,sorted-road-usa,1.92,0.0,98.08,6532.68,36.4,6153.74,72.0,0.08
2024-06-10,21:43:54,5.0,Mmap,OneStepNeighbor,sorted-road-usa,1.92,0.33,97.75,6532.68,36.4,6153.75,272.0,0.1
2024-06-10,21:43:55,1.0,Mmap,OneStepNeighbor,sorted-road-usa,1.91,0.0,98.09,6532.68,36.4,6153.75,72.0,0.08
2024-06-10,21:43:56,2.0,Mmap,OneStepNeighbor,sorted-road-usa,1.83,0.0,98.17,6532.68,36.4,6153.75,72.0,0.09
2024-06-10,21:43:57,3.0,Mmap,OneStepNeighbor,sorted-road-usa,1.5,0.0,98.5,6532.68,36.4,6153.75,72.0,0.08
2024-06-10,21:43:58,4.0,Mmap,OneStepNeighbor,sorted-road-usa,1.42,0.0,98.58,6532.68,36.4,6153.75,72.0,0.08
2024-06-10,21:43:59,5.0,Mmap,OneStepNeighbor,sorted-road-usa,1.25,0.0,98.75,6532.68,36.4,6153.73,72.0,0.08
2024-06-10,21:44:00,1.0,Mmap,TwoStepNeighbor,sorted-road-usa,1.34,0.0,98.66,6532.68,36.4,6153.76,72.0,0.08
2024-06-10,21:44:02,2.0,Mmap,TwoStepNeighbor,sorted-road-usa,1.42,0.0,98.58,6532.68,36.4,6153.76,72.0,0.08
2024-06-10,21:44:03,3.0,Mmap,TwoStepNeighbor,sorted-road-usa,1.59,0.0,98.41,6532.68,36.4,6153.76,118.81,0.08
2024-06-10,21:44:04,4.0,Mmap,TwoStepNeighbor,sorted-road-usa,1.51,0.25,98.25,6532.68,36.4,6153.76,248.0,0.08
2024-06-10,21:44:05,5.0,Mmap,TwoStepNeighbor,sorted-road-usa,1.75,0.0,98.25,6532.68,36.4,6153.77,72.0,0.09
2024-06-10,21:44:06,1.0,Mmap,TwoStepNeighbor,sorted-road-usa,1.67,0.0,98.34,6532.68,36.4,6153.77,72.0,0.08
2024-06-10,21:44:07,2.0,Mmap,TwoStepNeighbor,sorted-road-usa,1.42,0.08,98.5,6532.68,36.4,6153.77,72.0,0.08
2024-06-10,21:44:08,3.0,Mmap,TwoStepNeighbor,sorted-road-usa,1.84,0.0,98.17,6532.68,36.4,6153.77,72.0,0.08
2024-06-10,21:44:10,4.0,Mmap,TwoStepNeighbor,sorted-road-usa,1.5,0.0,98.5,6532.68,36.4,6153.77,72.0,0.08
2024-06-10,21:44:11,5.0,Mmap,TwoStepNeighbor,sorted-road-usa,2.17,0.0,97.83,6532.68,36.4,6153.78,72.0,0.08
2024-06-10,21:45:05,1.0,Mmap,binaryconversion,sorted-soc-sinaweibo,7.27981,3.46741,89.2524,7926.53,44.1648,7994.8,41509.2,54.68
2024-06-10,21:45:07,2.0,Mmap,binaryconversion,sorted-soc-sinaweibo,1.75,0.59,97.66,6527.55,36.37,8155.03,72.0,0.18
2024-06-10,21:45:08,3.0,Mmap,binaryconversion,sorted-soc-sinaweibo,1.76,0.67,97.58,6527.55,36.37,8155.09,264.0,0.11
2024-06-10,21:45:09,4.0,Mmap,binaryconversion,sorted-soc-sinaweibo,1.42,0.0,98.58,6527.55,36.37,8155.14,72.0,0.07
2024-06-10,21:45:10,5.0,Mmap,binaryconversion,sorted-soc-sinaweibo,1.51,0.0,98.49,6527.55,36.37,8155.14,200.0,0.08
2024-06-10,21:45:13,1.0,Mmap,ConnectedComponent,sorted-soc-sinaweibo,8.81,0.125,91.065,6884.13,38.36,8155.18,0.0,2.76
2024-06-10,21:45:16,2.0,Mmap,ConnectedComponent,sorted-soc-sinaweibo,8.755,0.0,91.245,6884.13,38.36,8155.19,0.0,2.8
2024-06-10,21:45:19,3.0,Mmap,ConnectedComponent,sorted-soc-sinaweibo,8.77,0.085,91.15,6884.13,38.36,8155.19,64.0,2.76
2024-06-10,21:45:21,4.0,Mmap,ConnectedComponent,sorted-soc-sinaweibo,8.925,0.46,90.615,6884.13,38.36,8155.2,24576.0,2.76
2024-06-10,21:45:24,5.0,Mmap,ConnectedComponent,sorted-soc-sinaweibo,9.15,0.0,90.85,6884.13,38.36,8155.2,0.0,2.75
0.57,,,,,,,,,,,,,
2024-06-10,21:45:33,2.0,Mmap,PageRank10,sorted-soc-sinaweibo,90.2614,0.875714,8.86286,7456.97,41.5471,8269.73,258992.0,7.51
2024-06-10,21:45:40,3.0,Mmap,PageRank10,sorted-soc-sinaweibo,89.2517,0.0,10.7483,7453.7,41.5283,8269.78,46.6667,6.45
2024-06-10,21:45:46,4.0,Mmap,PageRank10,sorted-soc-sinaweibo,89.2733,0.0,10.7283,7457.54,41.55,8269.79,18.6667,6.54
2024-06-10,21:45:53,5.0,Mmap,PageRank10,sorted-soc-sinaweibo,89.7683,0.0,10.2333,7452.37,41.5217,8269.8,20.0,6.71
2024-06-10,21:46:07,1.0,Mmap,PageRank20,sorted-soc-sinaweibo,93.635,0.0178571,6.34571,7457.4,41.5493,8269.83,16779.4,14.24
2024-06-10,21:46:22,2.0,Mmap,PageRank20,sorted-soc-sinaweibo,93.5921,0.00571429,6.4,7457.54,41.55,8269.86,9.14286,14.29
2024-06-10,21:46:34,3.0,Mmap,PageRank20,sorted-soc-sinaweibo,92.35,0.0,7.64636,7457.54,41.55,8269.89,26.1527,11.98
2024-06-10,21:46:48,4.0,Mmap,PageRank20,sorted-soc-sinaweibo,93.7929,0.0,6.20786,7455.61,41.5393,8269.91,29.6293,14.63
2024-06-10,21:47:02,5.0,Mmap,PageRank20,sorted-soc-sinaweibo,93.0954,0.0,6.90385,7454.62,41.5338,8269.94,25.2308,13.77
2024-06-10,21:47:51,1.0,Mmap,TriangleCounting,sorted-soc-sinaweibo,34.5096,1.44306,64.0465,7352.09,40.9606,8181.02,51008.3,49.43
2024-06-10,21:48:41,2.0,Mmap,TriangleCounting,sorted-soc-sinaweibo,35.2004,1.17918,63.62,7352.42,40.9624,8171.28,45137.0,49.79
2024-06-10,21:49:30,3.0,Mmap,TriangleCounting,sorted-soc-sinaweibo,34.9371,1.29896,63.7644,7356.91,40.9875,8171.36,42550.8,48.7
2024-06-10,21:50:19,4.0,Mmap,TriangleCounting,sorted-soc-sinaweibo,35.0977,1.02333,63.8779,7351.98,40.96,8171.61,42547.0,48.73
2024-06-10,21:51:08,5.0,Mmap,TriangleCounting,sorted-soc-sinaweibo,35.099,1.04714,63.8541,7352.42,40.9624,8171.78,41678.5,49.62
2024-06-10,21:51:09,1.0,Mmap,OneStepNeighbor,sorted-soc-sinaweibo,1.92,0.0,98.08,6531.3,36.39,8171.79,80.0,0.07
2024-06-10,21:51:11,2.0,Mmap,OneStepNeighbor,sorted-soc-sinaweibo,1.76,0.5,97.74,6531.29,36.39,8171.79,72.0,0.08
2024-06-10,21:51:12,3.0,Mmap,OneStepNeighbor,sorted-soc-sinaweibo,1.5,0.0,98.5,6531.29,36.39,8171.8,72.0,0.07
2024-06-10,21:51:13,4.0,Mmap,OneStepNeighbor,sorted-soc-sinaweibo,1.83,0.0,98.17,6531.29,36.39,8171.79,72.0,0.08
2024-06-10,21:51:14,5.0,Mmap,OneStepNeighbor,sorted-soc-sinaweibo,1.68,0.0,98.32,6531.29,36.39,8171.8,72.0,0.08
2024-06-10,21:51:15,1.0,Mmap,OneStepNeighbor,sorted-soc-sinaweibo,1.34,0.0,98.66,6531.29,36.39,8171.8,72.0,0.08
2024-06-10,21:51:16,2.0,Mmap,OneStepNeighbor,sorted-soc-sinaweibo,1.5,0.42,98.08,6531.29,36.39,8171.81,240.0,0.09
2024-06-10,21:51:17,3.0,Mmap,OneStepNeighbor,sorted-soc-sinaweibo,1.51,0.0,98.5,6531.29,36.39,8171.8,72.0,0.08
2024-06-10,21:51:19,4.0,Mmap,OneStepNeighbor,sorted-soc-sinaweibo,1.59,0.0,98.42,6531.29,36.39,8171.81,72.0,0.08
2024-06-10,21:51:20,5.0,Mmap,OneStepNeighbor,sorted-soc-sinaweibo,1.5,0.0,98.5,6531.29,36.39,8171.84,72.0,0.08
2024-06-10,21:51:21,1.0,Mmap,TwoStepNeighbor,sorted-soc-sinaweibo,1.66,0.58,97.75,6531.29,36.39,8171.79,248.0,0.08
2024-06-10,21:51:22,2.0,Mmap,TwoStepNeighbor,sorted-soc-sinaweibo,1.67,0.0,98.33,6531.29,36.39,8171.8,72.0,0.08
2024-06-10,21:51:23,3.0,Mmap,TwoStepNeighbor,sorted-soc-sinaweibo,1.59,0.0,98.42,6531.29,36.39,8171.8,71.29,0.08
2024-06-10,21:51:24,4.0,Mmap,TwoStepNeighbor,sorted-soc-sinaweibo,1.66,0.0,98.33,6531.29,36.39,8171.8,72.0,0.08
2024-06-10,21:51:25,5.0,Mmap,TwoStepNeighbor,sorted-soc-sinaweibo,2.0,0.0,98.0,6531.29,36.39,8171.8,336.0,0.07
2024-06-10,21:51:26,1.0,Mmap,TwoStepNeighbor,sorted-soc-sinaweibo,1.42,0.0,98.58,6531.29,36.39,8171.77,72.0,0.08
2024-06-10,21:51:28,2.0,Mmap,TwoStepNeighbor,sorted-soc-sinaweibo,1.75,0.0,98.25,6531.29,36.39,8171.81,72.0,0.08
2024-06-10,21:51:29,3.0,Mmap,TwoStepNeighbor,sorted-soc-sinaweibo,1.43,0.0,98.58,6531.29,36.39,8171.78,72.0,0.08
2024-06-10,21:51:30,4.0,Mmap,TwoStepNeighbor,sorted-soc-sinaweibo,1.42,0.0,98.58,6531.29,36.39,8171.81,72.0,0.08
2024-06-10,21:51:31,5.0,Mmap,TwoStepNeighbor,sorted-soc-sinaweibo,1.66,0.17,98.17,6531.29,36.39,8171.81,256.0,0.08
2024-06-10,21:51:32,1.0,Mmap,binaryconversion,graph500-scale23-ef16_adj,1.33,0.17,98.5,6531.29,36.39,8171.86,72.0,0.09
2024-06-10,21:51:33,2.0,Mmap,binaryconversion,graph500-scale23-ef16_adj,1.66,0.0,98.34,6531.29,36.39,8171.82,72.0,0.09
2024-06-10,21:51:34,3.0,Mmap,binaryconversion,graph500-scale23-ef16_adj,1.91,0.08,98.01,6531.29,36.39,8171.86,88.0,0.07
2024-06-10,21:51:36,4.0,Mmap,binaryconversion,graph500-scale23-ef16_adj,1.34,0.0,98.66,6531.29,36.39,8171.83,72.0,0.07
2024-06-10,21:51:37,5.0,Mmap,binaryconversion,graph500-scale23-ef16_adj,1.33,0.08,98.58,6531.29,36.39,8171.83,72.0,0.08
2024-06-10,21:51:38,1.0,Mmap,ConnectedComponent,graph500-scale23-ef16_adj,1.91,0.0,98.08,6531.29,36.39,8171.82,72.0,0.09
2024-06-10,21:51:39,2.0,Mmap,ConnectedComponent,graph500-scale23-ef16_adj,1.67,0.0,98.33,6531.29,36.39,8171.84,72.0,0.11
2024-06-10,21:51:40,3.0,Mmap,ConnectedComponent,graph500-scale23-ef16_adj,1.75,0.25,98.0,6531.29,36.39,8171.84,96.0,0.1
2024-06-10,21:55:55,1.0,Mmap,binaryconversion,graph500-scale23-ef16_adj,7.83681,2.97809,89.1851,7937.94,44.2323,6454.66,49874.4,47.66
2024-06-10,21:55:56,2.0,Mmap,binaryconversion,graph500-scale23-ef16_adj,2.41,2.25,95.33,6536.12,36.42,4418.11,72.0,0.44
2024-06-10,21:55:58,3.0,Mmap,binaryconversion,graph500-scale23-ef16_adj,1.66,0.0,98.34,6536.12,36.42,4418.11,72.0,0.08
2024-06-10,21:55:59,4.0,Mmap,binaryconversion,graph500-scale23-ef16_adj,1.09,0.0,98.91,6536.12,36.42,4418.15,72.0,0.08
2024-06-10,21:56:00,5.0,Mmap,binaryconversion,graph500-scale23-ef16_adj,1.75,0.0,98.25,6536.12,36.42,4418.15,72.0,0.07
2024-06-10,21:56:03,1.0,Mmap,ConnectedComponent,graph500-scale23-ef16_adj,8.83,0.193333,90.97,6885.7,38.37,4418.32,2.66667,3.38
2024-06-10,21:56:07,2.0,Mmap,ConnectedComponent,graph500-scale23-ef16_adj,8.69333,0.0833333,91.2267,6885.7,38.37,4418.42,56.0,3.31
2024-06-10,21:56:10,3.0,Mmap,ConnectedComponent,graph500-scale23-ef16_adj,8.67,0.0,91.3267,6885.7,38.37,4418.43,0.0,3.3
2024-06-10,21:56:13,4.0,Mmap,ConnectedComponent,graph500-scale23-ef16_adj,8.72,0.0,91.28,6885.64,38.36,4418.44,0.0,3.31
2024-06-10,21:56:17,5.0,Mmap,ConnectedComponent,graph500-scale23-ef16_adj,8.59333,0.113333,91.2967,6885.64,38.36,4418.43,45.3333,3.4
0.31,,,,,,,,,,,,,
2024-06-10,21:56:26,2.0,Mmap,PageRank10,graph500-scale23-ef16_adj,95.7112,0.18625,4.10125,6942.5,38.6812,4471.24,175405.0,8.06
2024-06-10,21:56:35,3.0,Mmap,PageRank10,graph500-scale23-ef16_adj,96.12,0.28875,3.59125,6999.76,39.0,4471.33,60581.0,8.45
2024-06-10,21:56:43,4.0,Mmap,PageRank10,graph500-scale23-ef16_adj,96.7186,0.0,3.27571,6992.39,38.9571,4471.34,50.9529,7.87
2024-06-10,21:56:50,5.0,Mmap,PageRank10,graph500-scale23-ef16_adj,96.4814,0.0,3.51571,6989.45,38.94,4471.36,15288.4,7.77
2024-06-10,21:57:07,1.0,Mmap,PageRank20,graph500-scale23-ef16_adj,97.4244,0.0,2.57688,6989.45,38.94,4471.38,14.5,16.78
2024-06-10,21:57:23,2.0,Mmap,PageRank20,graph500-scale23-ef16_adj,97.3994,0.0,2.6,6985.64,38.9194,4471.43,19.9062,16.09
2024-06-10,21:57:39,3.0,Mmap,PageRank20,graph500-scale23-ef16_adj,97.5793,0.0113333,2.41,6988.42,38.9347,4471.48,25.6,15.92
2024-06-10,21:57:55,4.0,Mmap,PageRank20,graph500-scale23-ef16_adj,97.6663,0.005,2.3275,6991.47,38.9563,4471.51,26.5,16.07
2024-06-10,21:58:12,5.0,Mmap,PageRank20,graph500-scale23-ef16_adj,97.8744,0.0,2.12312,6994.77,38.9744,4471.53,31.5,16.22
2024-06-10,22:00:44,1.0,Mmap,TriangleCounting,graph500-scale23-ef16_adj,53.6445,1.1373,45.2179,6941.88,38.6784,4471.74,33912.5,152.46
2024-06-10,22:03:15,2.0,Mmap,TriangleCounting,graph500-scale23-ef16_adj,55.8715,0.0438667,44.0843,6943.74,38.6896,4471.98,13474.4,150.79
2024-06-10,22:05:45,3.0,Mmap,TriangleCounting,graph500-scale23-ef16_adj,55.6029,0.0629333,44.3331,6943.81,38.6892,4472.25,13478.6,150.56
2024-06-10,22:08:10,4.0,Mmap,TriangleCounting,graph500-scale23-ef16_adj,57.8178,0.0678472,42.1138,6943.05,38.6859,4472.7,14037.7,144.38
2024-06-10,22:10:36,5.0,Mmap,TriangleCounting,graph500-scale23-ef16_adj,56.0437,0.0417123,43.9138,6943.26,38.687,4473.06,13845.4,146.21
2024-06-10,22:10:37,1.0,Mmap,OneStepNeighbor,graph500-scale23-ef16_adj,1.33,0.0,98.66,6530.84,36.39,4473.14,72.0,0.07
2024-06-10,22:10:38,2.0,Mmap,OneStepNeighbor,graph500-scale23-ef16_adj,1.75,0.0,98.25,6530.84,36.39,4473.14,72.0,0.08
2024-06-10,22:10:39,3.0,Mmap,OneStepNeighbor,graph500-scale23-ef16_adj,1.58,0.0,98.42,6530.84,36.39,4473.16,72.0,0.08
2024-06-10,22:10:41,4.0,Mmap,OneStepNeighbor,graph500-scale23-ef16_adj,1.5,0.0,98.5,6530.84,36.39,4473.16,80.0,0.08
2024-06-10,22:10:42,5.0,Mmap,OneStepNeighbor,graph500-scale23-ef16_adj,1.42,0.0,98.58,6530.84,36.39,4473.2,72.0,0.09
2024-06-10,22:10:43,1.0,Mmap,OneStepNeighbor,graph500-scale23-ef16_adj,1.34,0.25,98.41,6530.84,36.39,4473.17,232.0,0.08
2024-06-10,22:10:44,2.0,Mmap,OneStepNeighbor,graph500-scale23-ef16_adj,1.83,0.25,97.92,6530.97,36.39,4473.18,72.0,0.08
2024-06-10,22:10:45,3.0,Mmap,OneStepNeighbor,graph500-scale23-ef16_adj,1.34,0.0,98.66,6530.97,36.39,4473.18,72.0,0.09
2024-06-10,22:10:46,4.0,Mmap,OneStepNeighbor,graph500-scale23-ef16_adj,1.35,0.0,98.66,6530.97,36.39,4473.18,72.0,0.08
2024-06-10,22:10:47,5.0,Mmap,OneStepNeighbor,graph500-scale23-ef16_adj,1.67,0.0,98.33,6530.97,36.39,4473.19,72.0,0.09
2024-06-10,22:10:49,1.0,Mmap,TwoStepNeighbor,graph500-scale23-ef16_adj,1.66,0.0,98.33,6530.97,36.39,4473.19,72.0,0.08
2024-06-10,22:10:50,2.0,Mmap,TwoStepNeighbor,graph500-scale23-ef16_adj,1.75,0.0,98.25,6530.97,36.39,4473.2,72.0,0.09
2024-06-10,22:10:51,3.0,Mmap,TwoStepNeighbor,graph500-scale23-ef16_adj,1.42,0.0,98.58,6530.97,36.39,4473.2,72.0,0.08
2024-06-10,22:10:52,4.0,Mmap,TwoStepNeighbor,graph500-scale23-ef16_adj,1.59,0.0,98.41,6530.97,36.39,4473.2,72.0,0.09
2024-06-10,22:10:53,5.0,Mmap,TwoStepNeighbor,graph500-scale23-ef16_adj,1.34,0.0,98.66,6530.97,36.39,4473.21,72.0,0.09
2024-06-10,22:10:54,1.0,Mmap,TwoStepNeighbor,graph500-scale23-ef16_adj,1.66,0.33,98.0,6530.97,36.39,4473.21,240.0,0.09
2024-06-10,22:10:55,2.0,Mmap,TwoStepNeighbor,graph500-scale23-ef16_adj,1.26,0.0,98.74,6530.97,36.39,4473.22,72.0,0.09
2024-06-10,22:10:57,3.0,Mmap,TwoStepNeighbor,graph500-scale23-ef16_adj,2.0,0.0,98.0,6531.1,36.39,4473.22,72.0,0.09
2024-06-10,22:10:58,4.0,Mmap,TwoStepNeighbor,graph500-scale23-ef16_adj,1.34,0.0,98.66,6531.1,36.39,4473.22,72.0,0.08
2024-06-10,22:10:59,5.0,Mmap,TwoStepNeighbor,graph500-scale23-ef16_adj,1.25,0.0,98.74,6531.1,36.39,4473.22,72.0,0.08
2024-06-10,22:12:41,1.0,Mmap,binaryconversion,graph500-scale24-ef16_adj,7.54931,4.77657,87.6731,7921.2,44.1366,7187.0,67438.4,101.9
2024-06-10,22:12:42,2.0,Mmap,binaryconversion,graph500-scale24-ef16_adj,1.59,1.42,97.0,6534.03,36.41,9962.0,72.0,0.35
2024-06-10,22:12:44,3.0,Mmap,binaryconversion,graph500-scale24-ef16_adj,1.76,0.0,98.25,6534.03,36.41,9961.96,72.0,0.07
2024-06-10,22:12:45,4.0,Mmap,binaryconversion,graph500-scale24-ef16_adj,1.5,0.0,98.5,6534.03,36.41,9962.0,72.0,0.07
2024-06-10,22:12:46,5.0,Mmap,binaryconversion,graph500-scale24-ef16_adj,1.76,3.02,95.23,6534.03,36.41,9962.01,105744.0,0.1
2024-06-10,22:12:55,1.0,Mmap,ConnectedComponent,graph500-scale24-ef16_adj,8.73889,7.34333,83.9144,6883.61,38.35,9962.15,268088.0,9.16
2024-06-10,22:13:04,2.0,Mmap,ConnectedComponent,graph500-scale24-ef16_adj,8.49333,0.0277778,91.4767,6883.61,38.35,9962.21,12.4444,9.09
2024-06-10,22:13:14,3.0,Mmap,ConnectedComponent,graph500-scale24-ef16_adj,8.50111,0.156667,91.34,6883.61,38.35,9962.23,52.4444,9.15
2024-06-10,22:13:23,4.0,Mmap,ConnectedComponent,graph500-scale24-ef16_adj,8.51111,0.0833333,91.4067,6883.61,38.35,9962.25,18.6667,9.08
2024-06-10,22:13:32,5.0,Mmap,ConnectedComponent,graph500-scale24-ef16_adj,8.5,0.0644444,91.4356,6883.61,38.35,9962.27,27.5556,9.06
0.40,,,,,,,,,,,,,
2024-06-10,22:13:54,2.0,Mmap,PageRank10,graph500-scale24-ef16_adj,98.4105,0.0085,1.581,6993.89,38.9695,10063.7,10414.8,20.81
2024-06-10,22:14:15,3.0,Mmap,PageRank10,graph500-scale24-ef16_adj,97.6757,0.0,2.32333,6983.75,38.9157,10063.6,16.381,21.02
2024-06-10,22:14:36,4.0,Mmap,PageRank10,graph500-scale24-ef16_adj,98.2845,0.021,1.6945,6986.68,38.932,10064.0,54.0,20.91
2024-06-10,22:14:57,5.0,Mmap,PageRank10,graph500-scale24-ef16_adj,98.425,0.0,1.574,6986.73,38.932,10064.5,15.6,20.82
2024-06-10,22:15:39,1.0,Mmap,PageRank20,graph500-scale24-ef16_adj,98.414,0.0097619,1.57452,6986.7,38.9321,10064.5,21.7143,42.1
2024-06-10,22:16:21,2.0,Mmap,PageRank20,graph500-scale24-ef16_adj,98.7659,0.00609756,1.22707,6988.19,38.9405,10064.6,14.6341,41.89
2024-06-10,22:17:02,3.0,Mmap,PageRank20,graph500-scale24-ef16_adj,98.8762,0.0,1.1235,6988.3,38.941,10064.7,13.2,40.58
2024-06-10,22:17:42,4.0,Mmap,PageRank20,graph500-scale24-ef16_adj,98.657,0.0,1.342,6988.25,38.9408,10064.8,23.6,40.64
2024-06-10,22:18:23,5.0,Mmap,PageRank20,graph500-scale24-ef16_adj,99.0093,0.00804878,0.981951,6988.27,38.941,10064.9,15.4146,41.21
2024-06-10,22:24:29,1.0,Mmap,TriangleCounting,graph500-scale24-ef16_adj,55.4632,1.99636,42.5401,6941.43,38.6739,9907.88,46970.5,365.23
2024-06-10,22:30:54,2.0,Mmap,TriangleCounting,graph500-scale24-ef16_adj,56.816,1.95008,41.2336,7040.56,39.2298,9797.49,45873.2,384.91
2024-06-10,22:37:07,3.0,Mmap,TriangleCounting,graph500-scale24-ef16_adj,55.0632,2.06845,42.8676,6919.0,38.5501,9769.41,47232.5,373.68
2024-06-10,22:43:33,4.0,Mmap,TriangleCounting,graph500-scale24-ef16_adj,56.5119,1.96547,41.522,6941.84,38.6758,9770.04,45635.4,386.12
